order_id,order_date,customer_name,city,state,country,region,category,sub_category,product_name,quantity,unit_price,discount,revenue,profit,payment_mode,source,log_revenue,log_profit,log_unit_price,has_discount,month_num,profit_margin,cluster_kmeans,cluster_dbscan,pca1,pca2,segment,iso_label,iso_score,lof_label,lof_score,dbscan_label,vote_iso,vote_lof,vote_dbscan,vote_total,is_anomaly,iso_label,iso_score,lof_label,lof_score,dbscan_label,vote_total,is_anomaly,revenue_winsor,profit_winsor,unit_price_winsor,is_outlier_revenue,is_outlier_profit,is_outlier_unit_price
2974,2025-07-02,Vanya Anand,Chandigarh,Unknown,India,North,Beauty,Perfume,Perfume Unde,5,53140.0,15,225845.0,34447.83,Credit Card,EC_2024_2025,12.327608630055863,10.447230313600922,10.880704037352777,1,7,0.1525286368969862,2,0,1.94497189536084,1.065922166145895,Premium,1,-0.450770361843545,1,0.9937451543479972,-1,0,0,1,1,0,1,-0.450770361843545,1,0.9937451543479972,-1,1,0,225845.0,34447.83,53140.0,0,0,0
2975,2025-01-24,Tejas Ghose,Thiruvananthapuram,Unknown,India,South,Clothing,Kids Wear,Kids Wear Quo,2,20018.0,10,36032.4,3694.09,Net Banking,EC_2024_2025,10.49220156509624,8.214760190325181,9.904437101571716,1,1,0.1025213419033952,0,0,-1.2021023900763794,-0.0435449939169658,Entree_gamme,1,-0.45154110043922513,1,1.019947859132074,-1,0,0,1,1,0,1,-0.45154110043922513,1,1.019947859132074,-1,1,0,36032.4,3694.09,20018.0,0,0,0
2976,2024-06-22,Zain Kanda,Guwahati,Unknown,India,East,Groceries,Wheat,Wheat Magnam,1,57926.0,15,49237.1,6411.26,UPI,EC_2024_2025,10.804422993038882,8.765967061878037,10.966938876110648,1,6,0.1302119743039267,2,0,-0.4225660021337666,-0.9694501266699388,Premium,1,-0.44411045784772907,1,0.9981740668353846,-1,0,0,1,1,0,1,-0.44411045784772907,1,0.9981740668353846,-1,1,0,49237.1,6411.26,57926.0,0,0,0
2977,2025-06-21,Ryan Raja,Kolkata,Unknown,India,East,Toys,Puzzle,Puzzle Quibusdam,2,18405.0,10,33129.0,4297.91,Net Banking,EC_2024_2025,10.40819449529394,8.366116781175952,9.820431977398805,1,6,0.1297325605964523,0,0,-1.2179921800643194,-0.0095675744070454,Entree_gamme,1,-0.4479022606790704,1,1.0123406889051376,-1,0,0,1,1,0,1,-0.4479022606790704,1,1.0123406889051376,-1,1,0,33129.0,4297.91,18405.0,0,0,0
2978,2024-09-08,Umang Thaman,Hyderabad,Unknown,India,South,Kitchen,Juicer,Juicer Eos,4,61274.0,0,245096.0,40659.01,Net Banking,EC_2024_2025,12.409409329539216,10.613000333124264,11.023127208396314,0,9,0.1658901410059725,1,1,1.976450988583584,-0.9758417589945906,Intermediaire_2,1,-0.5351406877829974,1,0.968836636168998,-1,0,0,1,1,0,1,-0.5351406877829974,1,0.968836636168998,-1,1,0,245096.0,40659.01,61274.0,0,0,0
2979,2024-08-16,Lagan Jhaveri,Mumbai,Unknown,India,West,Sports,Football,Football Eos,5,3929.0,20,15716.0,2467.77,Debit Card,EC_2024_2025,9.662498208076329,7.811475329882439,8.276394704863307,1,8,0.1570227793331536,0,0,-2.072422044067252,2.1127972446536543,Entree_gamme,1,-0.5743023210343712,1,0.9790073441892538,-1,0,0,1,1,0,1,-0.5743023210343712,1,0.9790073441892538,-1,1,0,15716.0,2467.77,3929.0,0,0,0
2980,2024-03-03,Saksham Toor,Patna,Unknown,India,East,Toys,Action Figure,Action Figure Tempora,2,25428.0,10,45770.4,5337.42,COD,EC_2024_2025,10.731414720901109,8.58268500802326,10.143645534009467,1,3,0.1166129201405249,2,0,-0.776051876429875,-0.1395643697158982,Premium,1,-0.4317667212947524,1,1.032416742175729,-1,0,0,1,1,0,1,-0.4317667212947524,1,1.032416742175729,-1,1,0,45770.4,5337.42,25428.0,0,0,0
2981,2023-11-27,Yuvraj  Dass,Mumbai,Unknown,India,West,Kitchen,Mixer Grinder,Mixer Grinder Asperiores,2,71944.0,20,115110.4,27950.52,UPI,EC_2024_2025,11.653655634114706,10.238226859931029,11.18365721719752,1,11,0.2428148976982076,2,0,1.04115765657377,-0.556519950664525,Premium,1,-0.45910847353631745,1,0.9846222634573779,12,0,0,0,0,0,1,-0.45910847353631745,1,0.9846222634573779,12,0,0,115110.4,27950.52,71944.0,0,0,0
2982,2024-08-30,Advika Bal,Amritsar,Unknown,India,North,Beauty,Perfume,Perfume Minus,4,19670.0,20,62944.0,10997.43,UPI,EC_2024_2025,11.05001660820036,9.305507814321274,9.88690074893173,1,8,0.1747176855617664,2,0,0.0073810813546593,0.964959215072634,Premium,1,-0.4497850532509371,1,1.0193701937677269,-1,0,0,1,1,0,1,-0.4497850532509371,1,1.0193701937677269,-1,1,0,62944.0,10997.43,19670.0,0,0,0
2983,2025-02-27,Baiju Dara,Patna,Unknown,India,East,Books,Fiction,Fiction Rem,2,31245.0,15,53116.5,4992.38,Net Banking,EC_2024_2025,10.880261719789791,8.515868314153822,10.349646646971848,1,2,0.0939892500447112,2,0,-0.6220025271067378,-0.2223835615985818,Premium,1,-0.43552278267900285,1,0.9818131984625005,-1,0,0,1,1,0,1,-0.43552278267900285,1,0.9818131984625005,-1,1,0,53116.5,4992.38,31245.0,0,0,0
2984,2024-12-23,Amani Jaggi,Hyderabad,Unknown,India,South,Home Decor,Cushion,Cushion Reprehenderit,1,9382.0,5,8912.9,547.48,Debit Card,EC_2024_2025,9.095367135135296,6.307150815969361,9.146654820290047,1,12,0.0614255741677724,0,0,-3.443769233344094,-0.2389001251568186,Entree_gamme,1,-0.5631877795734435,1,1.0797407251001887,-1,0,0,1,1,0,1,-0.5631877795734435,1,1.0797407251001887,-1,1,0,8912.9,547.48,9382.0,0,0,0
2985,2024-12-22,Kimaya Garg,Hyderabad,Unknown,India,South,Sports,Football,Football Enim,2,77925.0,20,124680.0,29388.7,Credit Card,EC_2024_2025,11.733513754381672,10.288399551807276,11.2635149374053,1,12,0.235713025344881,2,0,1.1487590665522724,-0.588641855672049,Premium,1,-0.47257970591431187,1,1.0711236959791444,-1,0,0,1,1,0,1,-0.47257970591431187,1,1.0711236959791444,-1,1,0,124680.0,29388.7,77925.0,0,0,0
2986,2023-10-20,Hiran Ahuja,Ahmedabad,Unknown,India,West,Furniture,Table,Table Quasi,1,9490.0,5,9015.5,714.35,Debit Card,EC_2024_2025,9.106811511147326,6.572771933412343,9.158099260130491,1,10,0.079235760634454,0,0,-3.305168158422451,-0.2432664593290383,Entree_gamme,1,-0.5395808804350479,1,1.037223586661025,-1,0,0,1,1,0,1,-0.5395808804350479,1,1.037223586661025,-1,1,0,9015.5,714.35,9490.0,0,0,0
2987,2025-04-15,Samiha Upadhyay,Delhi,Unknown,India,North,Sports,Yoga Mat,Yoga Mat Ea,3,30925.0,10,83497.5,11950.92,Debit Card,EC_2024_2025,11.332583946605734,9.388647213909769,10.339352533035376,1,4,0.1431290757208282,2,0,0.2289626839216278,0.2821023738357686,Premium,1,-0.41622795710125066,1,0.9959140317255084,-1,0,0,1,1,0,1,-0.41622795710125066,1,0.9959140317255084,-1,1,0,83497.5,11950.92,30925.0,0,0,0
2988,2024-11-15,Diya Bir,Ahmedabad,Unknown,India,West,Beauty,Lipstick,Lipstick In,1,79574.0,5,75595.3,15580.38,Net Banking,EC_2024_2025,11.233162619170994,9.653831890598472,11.284455252150291,1,11,0.2061024957900794,2,0,0.3917154620899723,-1.0969692584933273,Premium,1,-0.49051321642281265,-1,1.391755594325089,-1,0,1,1,2,1,1,-0.49051321642281265,-1,1.391755594325089,-1,2,1,75595.3,15580.38,79277.19,0,0,0
2989,2024-01-16,Nehmat Dugal,Patna,Unknown,India,East,Clothing,Shoes,Shoes Possimus,4,5233.0,0,20932.0,3998.28,Net Banking,EC_2024_2025,9.94908214009452,8.293869623900083,8.562931083090092,0,1,0.1910128033632624,0,1,-1.70717721843214,0.0130364985951502,Entree_gamme,1,-0.5983981483555094,1,1.0374450463872154,-1,0,0,1,1,0,1,-0.5983981483555094,1,1.0374450463872154,-1,1,0,20932.0,3998.28,5233.0,0,0,0
2990,2024-09-04,Samiha Raval,Goa,Unknown,India,West,Furniture,Sofa,Sofa Ducimus,2,50534.0,10,90961.2,11817.29,COD,EC_2024_2025,11.418199314587516,9.377403610443606,10.830421444508763,1,9,0.1299157223079716,2,0,0.3224572616692298,-0.4154793718317349,Premium,1,-0.42053358488617654,1,0.9941419081584757,-1,0,0,1,1,0,1,-0.42053358488617654,1,0.9941419081584757,-1,1,0,90961.2,11817.29,50534.0,0,0,0
2991,2024-03-16,Rania Bal,Delhi,Unknown,India,North,Furniture,Table,Table Delectus,1,79891.0,5,75896.45,6114.17,COD,EC_2024_2025,11.23713836598139,8.718527848225444,11.288431001585062,1,3,0.080559367401241,2,0,-0.0499296717281548,-1.0994287389832356,Premium,1,-0.4844668535433088,-1,1.2777355172303972,-1,0,1,1,2,1,1,-0.4844668535433088,-1,1.2777355172303972,-1,2,1,75896.45,6114.17,79277.19,0,0,0
2992,2025-07-20,Sara Virk,Patna,Unknown,India,East,Books,Non-Fiction,Non-Fiction Suscipit,2,20984.0,15,35672.8,2566.54,Net Banking,EC_2024_2025,10.4821718047786,7.8507035210387075,9.951563175767692,1,7,0.0719466932789107,0,0,-1.3562252090272535,-0.0626395172844972,Entree_gamme,1,-0.4620008964458667,1,1.1458809944999486,-1,0,0,1,1,0,1,-0.4620008964458667,1,1.1458809944999486,-1,1,0,35672.8,2566.54,20984.0,0,0,0
2993,2024-04-02,Yashvi Khurana,Lucknow,Unknown,India,North,Clothing,Men's Wear,Men's Wear Quidem,2,51569.0,15,87667.3,21791.96,Credit Card,EC_2024_2025,11.38131565349694,9.989342260842376,10.850695387045004,1,4,0.2485756947003015,2,0,0.6054009170514274,-0.4228621186231653,Premium,1,-0.44262622494905685,1,1.026971719615701,-1,0,0,1,1,0,1,-0.44262622494905685,1,1.026971719615701,-1,1,0,87667.3,21791.96,51569.0,0,0,0
2994,2024-01-02,Vedika Ramachandran,Chennai,Unknown,India,South,Electronics,Mobile,Mobile Laboriosam,1,46498.0,15,39523.3,4002.98,Debit Card,EC_2024_2025,10.584670951610914,8.295044145417641,10.74718608596786,1,1,0.1012815225449266,2,0,-0.8773191286465011,-0.881362290468336,Premium,1,-0.45119774166451526,1,1.009192982615358,-1,0,0,1,1,0,1,-0.45119774166451526,1,1.009192982615358,-1,1,0,39523.3,4002.98,46498.0,0,0,0
2995,2024-03-29,Bhamini Chatterjee,Patna,Unknown,India,East,Books,Textbook,Textbook Molestiae,5,3048.0,5,14478.0,1505.68,Credit Card,EC_2024_2025,9.58045460278142,7.317663833676532,8.022568946988255,1,3,0.1039977897499582,0,0,-2.483683392361311,2.2139203252691693,Entree_gamme,1,-0.5901824585112988,1,1.0407752625742799,-1,0,0,1,1,0,1,-0.5901824585112988,1,1.0407752625742799,-1,1,0,14478.0,1505.68,3048.0,0,0,0
2996,2024-06-15,Alisha Char,Pune,Unknown,India,West,Beauty,Foundation,Foundation Deserunt,2,9157.0,5,17398.3,3437.35,COD,EC_2024_2025,9.76418525450832,8.142746984135238,9.12238309321704,1,6,0.1975681532103597,0,0,-2.0276309550259373,0.2712020222120447,Entree_gamme,1,-0.4882893215111493,1,0.992141049637071,-1,0,0,1,1,0,1,-0.4882893215111493,1,0.992141049637071,-1,1,0,17398.3,3437.35,9157.0,0,0,0
2997,2024-04-22,Myra Ramaswamy,Surat,Unknown,India,West,Beauty,Lipstick,Lipstick Accusantium,3,264.0,0,792.0,151.42,Net Banking,EC_2024_2025,6.675823221634848,5.026639868237972,5.579729825986222,0,4,0.1911868686866272,0,-1,-6.745955203393095,0.7115085207246804,Entree_gamme,-1,-0.7528433415416771,-1,1.2706988290425292,-1,1,1,1,3,1,-1,-0.7528433415416771,-1,1.2706988290425292,-1,3,1,1956.0145,236.40050000000002,865.3800000000001,0,0,0
2998,2024-12-22,Yasmin Arya,Bhubaneswar,Unknown,India,East,Electronics,Headphones,Headphones Tempora,2,39922.0,0,79844.0,10269.18,Debit Card,EC_2024_2025,11.287842534274969,9.236999829546033,10.594707877902358,0,12,0.1286155503231285,1,1,0.1018752495755743,-1.804511100637836,Intermediaire_2,1,-0.5083317902893106,1,0.9772187435427229,-1,0,0,1,1,0,1,-0.5083317902893106,1,0.9772187435427229,-1,1,0,79844.0,10269.18,39922.0,0,0,0
2999,2024-12-08,Piya Wable,Chennai,Unknown,India,South,Beauty,Shampoo,Shampoo Inventore,4,60118.0,10,216424.8,25972.2,Credit Card,EC_2024_2025,12.285003042507777,10.164820516164903,11.004081210328708,1,12,0.120005655544096,2,0,1.6495096752832716,0.5152711602027723,Premium,1,-0.43191636313242227,1,1.023096167047804,8,0,0,0,0,0,1,-0.43191636313242227,1,1.023096167047804,8,0,0,216424.8,25972.2,60118.0,0,0,0
3000,2024-05-05,Hansh Ray,Goa,Unknown,India,West,Home Decor,Vase,Vase Beatae,1,42595.0,10,38335.5,8363.79,Debit Card,EC_2024_2025,10.55415772396102,9.031786508503288,10.659515631135276,1,5,0.2181734945416072,2,0,-0.588043667513472,-0.8455939894437101,Premium,1,-0.4567265505339123,1,1.0068448839950144,-1,0,0,1,1,0,1,-0.4567265505339123,1,1.0068448839950144,-1,1,0,38335.5,8363.79,42595.0,0,0,0
3001,2024-04-02,Jayan Toor,Kolkata,Unknown,India,East,Electronics,Laptop,Laptop Ab,1,41520.0,20,33216.0,2899.83,UPI,EC_2024_2025,10.41081707204541,7.972752181921736,10.633954602328156,1,4,0.0873022037572228,0,0,-1.1813990450013792,-0.8358104915172112,Entree_gamme,1,-0.4628727480141982,1,0.9849990504600002,-1,0,0,1,1,0,1,-0.4628727480141982,1,0.9849990504600002,-1,1,0,33216.0,2899.83,41520.0,0,0,0
3002,2023-12-23,Emir Jain,Hyderabad,Unknown,India,South,Books,Non-Fiction,Non-Fiction Perspiciatis,1,49849.0,5,47356.55,9849.56,UPI,EC_2024_2025,10.765481536800852,9.195283585341954,10.816773775389985,1,12,0.2079872794787583,2,0,-0.3169549826924012,-0.9090005479346932,Premium,1,-0.45117326656841983,1,1.0240037465229248,-1,0,0,1,1,0,1,-0.45117326656841983,1,1.0240037465229248,-1,1,0,47356.55,9849.56,49849.0,0,0,0
3003,2025-09-17,Hansh Tata,Kolkata,Unknown,India,East,Toys,Board Game,Board Game Officiis,2,33608.0,10,60494.4,12705.82,Debit Card,EC_2024_2025,11.010322608070425,9.44989413618357,10.422549167226832,1,9,0.2100329947895969,2,0,-0.0704200068903427,-0.2511155755153291,Premium,1,-0.43603876997179314,1,0.9992935662376572,-1,0,0,1,1,0,1,-0.43603876997179314,1,0.9992935662376572,-1,1,0,60494.4,12705.82,33608.0,0,0,0
3004,2025-03-07,Mishti Chadha,Patna,Unknown,India,East,Furniture,Cabinet,Cabinet Repudiandae,1,54176.0,5,51467.2,10699.67,Credit Card,EC_2024_2025,10.848719420207022,9.278061635312076,10.900011743120452,1,3,0.2078929881555591,2,0,-0.1902702124107031,-0.9424541571694648,Premium,1,-0.45303450051431654,1,1.0067733022985015,-1,0,0,1,1,0,1,-0.45303450051431654,1,1.0067733022985015,-1,1,0,51467.2,10699.67,54176.0,0,0,0
3005,2024-07-22,Shanaya Sani,Chennai,Unknown,India,South,Furniture,Bed,Bed Dolorem,4,46580.0,15,158372.0,28095.77,Debit Card,EC_2024_2025,11.97270828928798,10.24340990209575,10.74894801164928,1,7,0.1774036445836374,2,0,1.389619633838571,0.6183374380801095,Premium,1,-0.4333460698898052,1,0.9866270528146149,-1,0,0,1,1,0,1,-0.4333460698898052,1,0.9866270528146149,-1,1,0,158372.0,28095.77,46580.0,0,0,0
3006,2025-06-12,Rati Varty,Coimbatore,Unknown,India,South,Home Decor,Wall Art,Wall Art Distinctio,2,66721.0,10,120097.8,26133.82,UPI,EC_2024_2025,11.696070016344551,10.171023803807444,11.10829001260254,1,6,0.2176044856775043,2,0,0.9919272550045728,-0.5266811347764423,Premium,1,-0.450126808485115,1,0.9746221800060146,-1,0,0,1,1,0,1,-0.450126808485115,1,0.9746221800060146,-1,1,0,120097.8,26133.82,66721.0,0,0,0
3007,2024-11-01,Zara Din,Amritsar,Unknown,India,North,Groceries,Wheat,Wheat Soluta,5,4578.0,0,22890.0,2739.12,UPI,EC_2024_2025,10.038499099192006,7.915756994043553,8.429235912657095,0,11,0.1196644823066789,0,1,-1.707397583709797,0.5670153845461265,Entree_gamme,-1,-0.6330199123336108,1,1.0964790590388733,-1,1,0,1,2,1,-1,-0.6330199123336108,1,1.0964790590388733,-1,2,1,22890.0,2739.12,4578.0,0,0,0
3008,2025-06-13,Ahana  Choudhary,Hyderabad,Unknown,India,South,Kitchen,Cookware Set,Cookware Set Modi,2,8544.0,5,16233.6,1766.93,Credit Card,EC_2024_2025,9.69490004610592,7.477564649653594,9.053101595549691,1,6,0.1088440025625795,0,0,-2.4172943820765243,0.2984995038440307,Entree_gamme,1,-0.49435648128262777,1,1.0392779935855743,-1,0,0,1,1,0,1,-0.49435648128262777,1,1.0392779935855743,-1,1,0,16233.6,1766.93,8544.0,0,0,0
3009,2025-04-11,Tejas Dugar,Ahmedabad,Unknown,India,West,Sports,Football,Football Commodi,1,3203.0,15,2722.55,449.4,Credit Card,EC_2024_2025,7.9096914553847855,6.110136076825481,8.07215530818825,1,4,0.1650658390111604,0,0,-4.722009400953146,0.1941771151510531,Entree_gamme,-1,-0.6255802863870109,1,0.9981467352572713,-1,1,0,1,2,1,-1,-0.6255802863870109,1,0.9981467352572713,-1,2,1,2722.55,449.4,3203.0,0,0,0
3010,2024-06-03,Adira Kale,Ranchi,Unknown,India,East,Sports,Football,Football Est,1,25701.0,15,21845.85,2165.71,Net Banking,EC_2024_2025,9.991812025371273,7.680965167015621,10.154324088867089,1,6,0.0991359915041026,0,0,-1.7913038929774423,-0.6431116083965444,Entree_gamme,1,-0.4892232237879491,1,0.9943572609081993,-1,0,0,1,1,0,1,-0.4892232237879491,1,0.9943572609081993,-1,1,0,21845.85,2165.71,25701.0,0,0,0
3011,2024-09-22,Stuvan Kata,Kolkata,Unknown,India,East,Groceries,Sugar,Sugar Quidem,2,55582.0,5,105605.8,8497.31,UPI,EC_2024_2025,11.567478042120491,9.047622599180976,10.92563267809028,1,9,0.0804625314139935,2,0,0.2934048113032751,-0.4543449803773783,Premium,1,-0.42676775713340115,1,0.9969804291659772,-1,0,0,1,1,0,1,-0.42676775713340115,1,0.9969804291659772,-1,1,0,105605.8,8497.31,55582.0,0,0,0
3012,2024-07-21,Jiya Rastogi,Kolkata,Unknown,India,East,Kitchen,Refrigerator,Refrigerator Eaque,2,66808.0,5,126935.2,18226.83,UPI,EC_2024_2025,11.751439877009837,9.810704826029111,11.109593080988317,1,7,0.1435916120981403,2,0,0.8499080186768292,-0.5277470883045914,Premium,1,-0.44092697656486646,1,0.9978922614949459,-1,0,0,1,1,0,1,-0.44092697656486646,1,0.9978922614949459,-1,1,0,126935.2,18226.83,66808.0,0,0,0
3013,2024-07-17,Madhav Ramakrishnan,Chennai,Unknown,India,South,Home Decor,Cushion,Cushion Provident,5,30083.0,20,120332.0,6259.45,COD,EC_2024_2025,11.69801817855997,8.742007346494567,10.311748747946291,1,7,0.0520181664062755,2,0,0.5041397531894728,1.2937780230940106,Premium,1,-0.48485787948301545,-1,1.1480600160709802,-1,0,1,1,2,1,1,-0.48485787948301545,-1,1.1480600160709802,-1,2,1,120332.0,6259.45,30083.0,0,0,0
3014,2025-03-04,Rania Sha,Jaipur,Unknown,India,North,Home Decor,Wall Art,Wall Art Quia,5,59448.0,5,282378.0,67947.89,Net Banking,EC_2024_2025,12.551005419229956,11.126511083905024,10.992874081119592,1,3,0.2406274213996832,2,0,2.444642327554136,1.0209283676631171,Premium,1,-0.5037731526435337,1,1.0378399543099015,9,0,0,0,0,0,1,-0.5037731526435337,1,1.0378399543099015,9,0,0,282378.0,66074.93800000002,59448.0,0,0,0
3015,2025-09-24,Reyansh Chandran,Coimbatore,Unknown,India,South,Toys,Action Figure,Action Figure Similique,5,53981.0,20,215924.0,32677.54,Debit Card,EC_2024_2025,12.282686404148487,10.39447387233336,10.896405936645174,1,9,0.1513381560178574,2,0,1.90447985477975,1.0597848592377943,Premium,1,-0.44949926433061604,1,1.0128725139016743,-1,0,0,1,1,0,1,-0.44949926433061604,1,1.0128725139016743,-1,1,0,215924.0,32677.54,53981.0,0,0,0
3016,2024-08-11,Kaira Andra,Coimbatore,Unknown,India,South,Toys,Doll,Doll Sit,3,3570.0,10,9639.0,2116.57,UPI,EC_2024_2025,9.17367638760459,7.65802448383105,8.18060094759445,1,8,0.2195839817408217,0,0,-2.85826988719832,1.1500940500229102,Entree_gamme,1,-0.5427498134925224,1,1.0138015692546634,-1,0,0,1,1,0,1,-0.5427498134925224,1,1.0138015692546634,-1,1,0,9639.0,2116.57,3570.0,0,0,0
3017,2024-06-10,Nehmat Bakshi,Lucknow,Unknown,India,North,Sports,Football,Football Nihil,1,34871.0,10,31383.9,1697.65,COD,EC_2024_2025,10.354082164511093,7.437589096918801,10.459439493918229,1,6,0.0540930222183968,0,0,-1.5575842226186247,-0.7664626324233775,Entree_gamme,1,-0.48740866159529805,1,1.1115217385390148,-1,0,0,1,1,0,1,-0.48740866159529805,1,1.1115217385390148,-1,1,0,31383.9,1697.65,34871.0,0,0,0
3018,2024-07-22,Yasmin Choudhary,Chandigarh,Unknown,India,North,Groceries,Spices,Spices Nulla,2,31854.0,0,63708.0,9996.08,Debit Card,EC_2024_2025,11.06208111886429,9.210048329335882,10.368949634550589,0,7,0.1569046273623382,1,1,-0.1475548967815914,-1.713596889017758,Intermediaire_2,1,-0.5131916313091117,1,1.0282224681035994,-1,0,0,1,1,0,1,-0.5131916313091117,1,1.0282224681035994,-1,1,0,63708.0,9996.08,31854.0,0,0,0
3019,2025-03-28,Darshit Lanka,Chennai,Unknown,India,South,Electronics,Laptop,Laptop Fuga,2,36773.0,5,69868.7,12029.07,Net Banking,EC_2024_2025,11.154387357849,9.395164627738165,10.512546352713787,1,3,0.1721667928557398,2,0,0.0261665004723045,-0.2876285705562142,Premium,1,-0.42467815379156265,1,0.9875050548280384,-1,0,0,1,1,0,1,-0.42467815379156265,1,0.9875050548280384,-1,1,0,69868.7,12029.07,36773.0,0,0,0
3020,2025-08-11,Kaira Walia,Chennai,Unknown,India,South,Home Decor,Cushion,Cushion Exercitationem,3,65805.0,15,167802.75,9532.49,Credit Card,EC_2024_2025,12.030550420798903,9.162566141571238,11.094466298566608,1,8,0.0568077102431273,2,0,0.882541967803258,-0.0220540387158237,Premium,1,-0.4438852933947707,1,1.033642040292671,-1,0,0,1,1,0,1,-0.4438852933947707,1,1.033642040292671,-1,1,0,167802.75,9532.49,65805.0,0,0,0
3021,2024-08-10,Abram Mahajan,Goa,Unknown,India,West,Books,Fiction,Fiction Reprehenderit,4,76032.0,5,288921.6,14845.82,Net Banking,EC_2024_2025,12.573914111155164,9.605540979885156,11.238922735552674,1,8,0.0513835587231967,2,0,1.6573928966031484,0.419949769005936,Premium,1,-0.47763364280296833,-1,1.4267837866173536,-1,0,1,1,2,1,1,-0.47763364280296833,-1,1.4267837866173536,-1,2,1,288921.6,14845.82,76032.0,0,0,0
3022,2023-11-05,Ivan Ray,Guwahati,Unknown,India,East,Electronics,Mobile,Mobile Repellat,4,63656.0,5,241892.8,47368.7,COD,EC_2024_2025,12.396254065843856,10.765738062775512,11.06126457437221,1,11,0.1958251754496198,2,0,2.024222517591231,0.4925775290017664,Premium,1,-0.4513100575683361,1,1.0109071521707722,10,0,0,0,0,0,1,-0.4513100575683361,1,1.0109071521707722,10,0,0,241892.8,47368.7,63656.0,0,0,0
3023,2024-07-07,Prerak Brahmbhatt,Pune,Unknown,India,West,Furniture,Sofa,Sofa Saepe,4,2486.0,0,9944.0,1778.2,UPI,EC_2024_2025,9.204825191288071,7.483919104056263,7.818832443803404,0,7,0.1788213998390809,0,1,-2.873096149356813,0.3120285950110591,Entree_gamme,-1,-0.6462739174844749,1,1.1168806788673928,-1,1,0,1,2,1,-1,-0.6462739174844749,1,1.1168806788673928,-1,2,1,9944.0,1778.2,2486.0,0,0,0
3024,2025-07-29,Mamooty Luthra,Bangalore,Unknown,India,South,Furniture,Bed,Bed Nisi,2,61345.0,5,116555.5,19507.55,COD,EC_2024_2025,11.666131412964582,9.878608109994127,11.024285248339464,1,7,0.1673670483160368,2,0,0.7928758381556842,-0.4933214773505128,Premium,1,-0.4397041092455421,1,0.9966992147329302,-1,0,0,1,1,0,1,-0.4397041092455421,1,0.9966992147329302,-1,1,0,116555.5,19507.55,61345.0,0,0,0
3025,2025-04-15,Tushar Dani,Bhubaneswar,Unknown,India,East,Clothing,Kids Wear,Kids Wear Exercitationem,3,22520.0,20,54048.0,12371.54,COD,EC_2024_2025,10.897646321508596,9.423234779797172,10.022203486241112,1,4,0.2288991267021864,2,0,-0.1486919164364729,0.4103453013728058,Premium,1,-0.44390508464937123,1,1.080850054680669,-1,0,0,1,1,0,1,-0.44390508464937123,1,1.080850054680669,-1,1,0,54048.0,12371.54,22520.0,0,0,0
3026,2024-12-18,Dhanush Loke,Bhubaneswar,Unknown,India,East,Books,Non-Fiction,Non-Fiction Quae,4,73022.0,10,262879.2,36854.33,Net Banking,EC_2024_2025,12.479453694074214,10.514755527592255,11.198529739000024,1,12,0.140194926034467,2,0,2.0200781164169466,0.4372652754929146,Premium,1,-0.4541145585515081,1,0.9846316990903959,-1,0,0,1,1,0,1,-0.4541145585515081,1,0.9846316990903959,-1,1,0,262879.2,36854.33,73022.0,0,0,0
3027,2024-02-13,Rohan Vora,Hyderabad,Unknown,India,South,Clothing,Kids Wear,Kids Wear Reprehenderit,1,75515.0,20,60412.0,9609.65,Credit Card,EC_2024_2025,11.008959592551948,9.170627137554211,11.232099833314932,1,2,0.1590685625372416,2,0,0.0163880627628424,-1.0756538071981423,Premium,1,-0.4673676418963731,1,0.9950189699322136,-1,0,0,1,1,0,1,-0.4673676418963731,1,0.9950189699322136,-1,1,0,60412.0,9609.65,75515.0,0,0,0
3028,2025-07-16,Yuvraj  Chad,Surat,Unknown,India,West,Toys,RC Car,RC Car Alias,3,47768.0,5,136138.8,21724.21,Net Banking,EC_2024_2025,11.821437577924913,9.986228616369958,10.774132172524537,1,7,0.1595739789097585,2,0,0.9977885761149206,0.1073040198674278,Premium,1,-0.42037224091725867,1,1.0055829707900652,-1,0,0,1,1,0,1,-0.42037224091725867,1,1.0055829707900652,-1,1,0,136138.8,21724.21,47768.0,0,0,0
3029,2024-02-12,Shray Dewan,Surat,Unknown,India,West,Electronics,Laptop,Laptop Rerum,3,55611.0,0,166833.0,25996.35,Debit Card,EC_2024_2025,12.024754585065317,10.165749888732186,10.926154284289431,0,2,0.155822589056121,1,1,1.307665628627227,-1.43740967195863,Intermediaire_2,1,-0.508106023654897,1,1.0124849532476725,-1,0,0,1,1,0,1,-0.508106023654897,1,1.0124849532476725,-1,1,0,166833.0,25996.35,55611.0,0,0,0
3030,2024-06-15,Vidur Dutta,Jaipur,Unknown,India,North,Beauty,Shampoo,Shampoo Commodi,5,61900.0,15,263075.0,30507.31,UPI,EC_2024_2025,12.480198242799164,10.325754384501678,11.033291613631048,1,6,0.1159643067566279,2,0,2.046974908548684,1.0043460811623526,Premium,1,-0.4578651814931414,1,0.983039246917202,15,0,0,0,0,0,1,-0.4578651814931414,1,0.983039246917202,15,0,0,263075.0,30507.31,61900.0,0,0,0
