order_id,order_date,customer_name,city,state,country,region,category,sub_category,product_name,quantity,unit_price,discount,revenue,profit,payment_mode,source,log_revenue,log_profit,log_unit_price,has_discount,month_num,profit_margin,cluster_kmeans,cluster_dbscan,pca1,pca2,segment
2762,2025-05-22,Fateh Cheema,Ranchi,Unknown,India,East,Toys,Action Figure,Action Figure Magni,4,69498.0,10,250192.8,57427.33,Net Banking,EC_2024_2025,12.429991096532055,10.958293014556908,11.14906764296016,1,5,0.22953230468662478,2,0,2.1796559134141202,0.45759624945431043,Premium
2763,2024-01-29,Urvi Dayal,Bhubaneswar,Unknown,India,East,Home Decor,Lamp,Lamp Doloremque,4,28885.0,20,92432.0,6688.35,UPI,EC_2024_2025,11.43423933672659,8.808271988461732,10.271112327661111,1,1,0.07235968063008404,2,0,0.17301246529501468,0.8097366553893329,Premium
2764,2024-02-01,Arnav Bava,Jaipur,Unknown,India,North,Books,Textbook,Textbook Quae,1,52476.0,5,49852.2,3203.67,COD,EC_2024_2025,10.816837965907462,8.072364399935037,10.868130257349865,1,2,0.06426336249954738,2,0,-0.7983742924192649,-0.9307178282511768,Premium
2765,2024-09-29,Prisha Ganesh,Ahmedabad,Unknown,India,West,Electronics,Smartwatch,Smartwatch Accusantium,3,34517.0,20,82840.8,20691.97,UPI,EC_2024_2025,11.324688043906967,9.937549308045156,10.44923620609135,1,9,0.24977993935355222,2,0,0.5439667210448513,0.23880166042669315,Premium
2766,2024-11-27,Vedika Thakur,Bhubaneswar,Unknown,India,East,Groceries,Sugar,Sugar Quae,3,63667.0,10,171900.9,40093.57,Net Banking,EC_2024_2025,12.054679244247613,10.598996192654377,11.061437360549744,1,11,0.2332365333747512,2,0,1.5625842374317285,-0.00765434258259049,Premium
2767,2023-12-20,Divyansh Thaman,Coimbatore,Unknown,India,South,Sports,Tennis Racket,Tennis Racket Sed,1,42848.0,15,36420.8,6430.25,Net Banking,EC_2024_2025,10.502922775454042,8.76892419958236,10.665437586530738,1,12,0.1765543315907345,2,0,-0.7371125076602805,-0.8479980212484332,Premium
2768,2024-10-29,Taran Rajagopalan,Pune,Unknown,India,West,Beauty,Foundation,Foundation Ratione,3,43225.0,10,116707.5,19903.93,COD,EC_2024_2025,11.667434651954688,9.898722718723889,10.674197445043864,1,10,0.17054542338752718,2,0,0.8229914171208075,0.1476895359750052,Premium
2769,2025-07-26,Faiyaz Sawhney,Bhubaneswar,Unknown,India,East,Furniture,Bed,Bed Ad,1,2293.0,5,2178.35,315.45,Debit Card,EC_2024_2025,7.686781946185458,5.7571652512213145,7.738052297689316,1,7,0.1448114398511971,0,0,-5.182047175219029,0.32800223550401125,Entree_gamme
2770,2023-11-16,Rati Raval,Patna,Unknown,India,East,Electronics,Smartwatch,Smartwatch Quisquam,3,63870.0,5,182029.5,21659.88,UPI,EC_2024_2025,12.11192953443615,9.983263147615194,11.06462070323595,1,11,0.118991042660667,2,0,1.3007927111494455,-0.009712000586554114,Premium
2771,2024-06-19,Mannat Vaidya,Hyderabad,Unknown,India,South,Home Decor,Lamp,Lamp Harum,4,59205.0,15,201297.0,49495.15,Debit Card,EC_2024_2025,12.212541676158756,10.809650167754155,10.988778167087748,1,6,0.24588121035087337,2,0,1.9108477051366808,0.5222495500825419,Premium
2772,2023-12-30,Pihu Char,Bhubaneswar,Unknown,India,East,Groceries,Sugar,Sugar Qui,5,75327.0,10,338971.5,22101.23,Credit Card,EC_2024_2025,12.733674262128153,10.003433787392655,11.229607190619948,1,12,0.06520085021897103,2,0,2.129052594533297,0.9247488750023221,Premium
2773,2025-01-28,Yuvraj  Lad,Ranchi,Unknown,India,East,Groceries,Oil,Oil Deserunt,4,30064.0,15,102217.6,12232.26,COD,EC_2024_2025,11.534868936278569,9.411913750806177,10.311116983473669,1,1,0.11966882415552585,2,0,0.5344611031278553,0.793939840763617,Premium
2774,2024-10-16,Shaan Dhar,Hyderabad,Unknown,India,South,Beauty,Perfume,Perfume Sint,2,28137.0,0,56274.0,4871.14,Debit Card,EC_2024_2025,10.938005665774932,8.491288544609057,10.244876254937159,0,10,0.08656111170344945,1,1,-0.620173934442637,-1.6642775421357356,Intermediaire_2
2775,2023-11-13,Azad Raj,Mumbai,Unknown,India,West,Books,Non-Fiction,Non-Fiction Impedit,3,6900.0,10,18630.0,1718.23,COD,EC_2024_2025,9.832582139020353,7.449631795152785,8.839421607620602,1,11,0.0922292002147025,0,0,-2.2671479535276493,0.884519370079047,Entree_gamme
2776,2025-09-17,Zoya Gole,Mumbai,Unknown,India,West,Kitchen,Refrigerator,Refrigerator Ipsum,3,67774.0,20,162657.6,14133.89,Net Banking,EC_2024_2025,11.999408804773607,9.556401487996242,11.123948674366867,1,9,0.08689351127767724,2,0,1.069358584712775,-0.03333266168081027,Premium
2777,2024-03-13,Hiran Agrawal,Ranchi,Unknown,India,East,Electronics,Headphones,Headphones Quo,1,34271.0,15,29130.35,5464.92,Credit Card,EC_2024_2025,10.279570192854914,8.606287730449695,10.442083973247476,1,3,0.18760227734990526,0,0,-1.048694600853198,-0.758176916833827,Entree_gamme
2778,2025-07-19,Gatik Viswanathan,Patna,Unknown,India,East,Home Decor,Cushion,Cushion Dicta,1,26851.0,5,25508.45,6049.36,Debit Card,EC_2024_2025,10.146804250730952,8.707873053386818,10.198095585058642,1,7,0.23715121851777596,0,0,-1.1976184624214048,-0.6602344969087389,Entree_gamme
2779,2024-08-22,Hrishita Reddy,Lucknow,Unknown,India,North,Books,Textbook,Textbook Illo,4,46408.0,20,148505.6,11976.6,UPI,EC_2024_2025,11.90838468068171,9.39079351771011,10.745248684922709,1,8,0.0806474637993444,2,0,0.947543868185518,0.6192815072492441,Premium
2780,2025-03-09,Ivana Shere,Pune,Unknown,India,West,Sports,Dumbbells,Dumbbells Nam,2,36552.0,10,65793.6,9508.9,COD,EC_2024_2025,11.094293047076437,9.160088640237042,10.506518541152964,1,3,0.14452621531577317,2,0,-0.12055963974197312,-0.28520559484146824,Premium
2781,2024-03-10,Eshani Thaman,Ranchi,Unknown,India,East,Clothing,Shoes,Shoes Ipsam,1,54053.0,20,43242.4,6551.31,Net Banking,EC_2024_2025,10.674599899559215,8.787572938210957,10.897738825879495,1,3,0.15150199803895828,2,0,-0.5165852912869765,-0.9413194002187308,Premium
2782,2024-01-11,Mishti Bala,Patna,Unknown,India,East,Kitchen,Microwave,Microwave Provident,5,67303.0,10,302863.5,39925.81,UPI,EC_2024_2025,12.621040789750655,10.594803307058744,11.116974949230649,1,1,0.13182773757814945,2,0,2.2928951623507707,0.9706613778360569,Premium
2783,2024-03-28,Zeeshan Dhar,Guwahati,Unknown,India,East,Clothing,Kids Wear,Kids Wear Nostrum,3,63091.0,15,160882.05,16815.9,Net Banking,EC_2024_2025,11.988432982496565,9.730139612141272,11.052349257607364,1,3,0.10452315842569074,2,0,1.1089386244293453,-0.004567984772650336,Premium
2784,2024-11-03,Vaibhav Manda,Guwahati,Unknown,India,East,Kitchen,Microwave,Microwave Provident,5,3928.0,5,18658.0,1585.91,COD,EC_2024_2025,9.834083882397248,7.3695440081432455,8.27614021955846,1,11,0.08499892807374397,0,0,-2.1931957531428847,2.1118252484157876,Entree_gamme
2785,2024-10-26,Mannat Bhavsar,Surat,Unknown,India,West,Electronics,Headphones,Headphones Veritatis,3,52436.0,10,141577.2,16774.17,Net Banking,EC_2024_2025,11.86060749358724,9.727655095916699,10.867367728003197,1,10,0.11848072994804164,2,0,0.9438853053703439,0.06972061292350078,Premium
2786,2025-02-27,Renee Behl,Bangalore,Unknown,India,South,Furniture,Bed,Bed Ipsa,1,6107.0,15,5190.95,503.29,UPI,EC_2024_2025,8.554864628137247,6.223151499419486,8.717354666338522,1,2,0.09695527793561931,0,0,-3.992021432061181,-0.0656154209439383,Entree_gamme
2787,2025-07-23,Aarush Batra,Patna,Unknown,India,East,Furniture,Table,Table Error,2,23314.0,20,37302.4,6239.05,Credit Card,EC_2024_2025,10.526839754292755,8.738743474151883,10.056852209242422,1,7,0.16725599425237608,2,0,-0.8544039005634199,-0.10400089825699955,Premium
2788,2024-07-08,Mamooty Dara,Hyderabad,Unknown,India,South,Furniture,Table,Table Iure,3,21953.0,10,59273.1,14613.39,Debit Card,EC_2024_2025,10.989927727351445,9.589761938733822,9.996704634247262,1,7,0.24654337296344808,2,0,-0.03425654161112082,0.4203107852147159,Premium
2789,2024-09-01,Vidur Sanghvi,Pune,Unknown,India,West,Beauty,Lipstick,Lipstick Voluptatem,3,67173.0,20,161215.2,31723.28,UPI,EC_2024_2025,11.990501600283167,10.364837597289592,11.115041546882377,1,9,0.1967759863834167,2,0,1.445364425903968,-0.029003125667643608,Premium
2790,2025-05-07,Kartik Gokhale,Coimbatore,Unknown,India,South,Electronics,Mobile,Mobile Rem,1,51290.0,10,46161.0,4933.65,COD,EC_2024_2025,10.739912227799696,8.504037027366683,10.845270577171219,1,5,0.10687918372652007,2,0,-0.644934173735344,-0.9209030847386004,Premium
2791,2025-09-22,Nehmat Dayal,Surat,Unknown,India,West,Furniture,Bed,Bed Consequatur,2,69934.0,10,125881.2,15503.81,Net Banking,EC_2024_2025,11.74310182798781,9.64890557734789,11.155321518213404,1,9,0.12316223550458588,2,0,0.7923468211219029,-0.5461051132910187,Premium
2792,2024-11-18,Kaira Bhakta,Hyderabad,Unknown,India,South,Kitchen,Cookware Set,Cookware Set Vitae,3,65689.0,0,197067.0,29277.87,Debit Card,EC_2024_2025,12.191304125824995,10.284621374434348,11.092701985886519,0,11,0.14856810120415825,1,1,1.5388592665850898,-1.5043886321805138,Intermediaire_2
2793,2024-12-19,Samaira Kata,Pune,Unknown,India,West,Furniture,Bed,Bed Accusamus,5,72339.0,0,361695.0,32722.88,UPI,EC_2024_2025,12.798559358990458,10.395860365593496,11.18913250550609,0,12,0.09047092163286723,1,1,2.3670445648866862,-0.5424393320224354,Intermediaire_2
2794,2024-04-05,Shayak Saxena,Bangalore,Unknown,India,South,Clothing,Women's Wear,Women's Wear Eaque,3,42329.0,5,120637.65,29672.69,UPI,EC_2024_2025,11.700554992860868,10.298016073600337,10.65325133351497,1,4,0.2459654179271542,2,0,1.0197243633730648,0.15628271744042949,Premium
2795,2025-05-01,Tara Doctor,Coimbatore,Unknown,India,South,Groceries,Rice,Rice Ipsam,1,65721.0,20,52576.8,10497.94,UPI,EC_2024_2025,10.870049256404329,9.259029578668628,11.093189003824492,1,5,0.19966867515709974,2,0,-0.0870455898911906,-1.0196172773127834,Premium
2796,2024-04-13,Badal Rama,Amritsar,Unknown,India,North,Groceries,Oil,Oil Quis,3,30652.0,0,91956.0,15507.65,Debit Card,EC_2024_2025,11.429076355465467,9.649153211763375,10.330485815856711,0,4,0.16864206794553732,1,1,0.4371979238693168,-1.1979390258221843,Intermediaire_2
2797,2025-02-02,Indrans Sarna,Patna,Unknown,India,East,Books,Biography,Biography Iusto,5,47780.0,0,238900.0,15423.74,Debit Card,EC_2024_2025,12.38380451915696,9.643727992877881,10.77438334991989,0,2,0.06456149016324796,1,1,1.5739045834495289,-0.376061872834091,Intermediaire_2
2798,2024-10-25,Fateh Jha,Lucknow,Unknown,India,North,Kitchen,Refrigerator,Refrigerator Fuga,4,23797.0,20,76150.4,10882.58,Debit Card,EC_2024_2025,11.240478742921217,9.295010510404436,10.0773568225151,1,10,0.14290903265117263,2,0,0.201968107117341,0.8882309007696273,Premium
2799,2023-10-22,Anahi Comar,Patna,Unknown,India,East,Sports,Yoga Mat,Yoga Mat Autem,2,72661.0,15,123523.7,13667.36,Credit Card,EC_2024_2025,11.724196415052836,9.522838951782086,11.193573830857426,1,10,0.11064564937740604,2,0,0.7423614569525662,-0.5614068239255972,Premium
2800,2025-09-10,Gokul Mahal,Surat,Unknown,India,West,Groceries,Wheat,Wheat Ducimus,2,32059.0,15,54500.3,6296.6,Credit Card,EC_2024_2025,10.905979833577861,8.74792388741788,10.375364426163545,1,9,0.11553330899095757,2,0,-0.4844425518102413,-0.23253021069015606,Premium
2801,2024-08-02,Kismat Chandran,Thiruvananthapuram,Unknown,India,South,Clothing,Accessories,Accessories Voluptatibus,1,24306.0,0,24306.0,1504.88,UPI,EC_2024_2025,10.098519653689262,7.317132723910217,10.098519653689262,0,8,0.06191393071669292,0,1,-1.8998672544579986,-2.105041035437245,Entree_gamme
2802,2024-08-26,Madhav Bhatti,Chandigarh,Unknown,India,North,Books,Non-Fiction,Non-Fiction Maiores,2,31230.0,5,59337.0,6148.85,COD,EC_2024_2025,10.991005189198624,8.724182970259214,10.349166470257595,1,8,0.10362589952306145,2,0,-0.4648702934339656,-0.22243212516393857,Premium
2803,2023-11-26,Yuvraj  Walia,Thiruvananthapuram,Unknown,India,South,Clothing,Women's Wear,Women's Wear Dolorem,2,52079.0,0,104158.0,18154.93,COD,EC_2024_2025,11.55367385678187,9.80675250809415,10.860536276882451,0,11,0.17430182991224702,1,1,0.6520220599202396,-1.9110682612111949,Intermediaire_2
2804,2024-12-05,Rohan Gole,Hyderabad,Unknown,India,South,Books,Biography,Biography Repellat,3,67103.0,20,161047.2,16390.92,Debit Card,EC_2024_2025,11.989458978043672,9.704543809477348,11.113998933701646,1,12,0.10177711875773,2,0,1.1295436161118608,-0.02918885533912689,Premium
2805,2024-08-09,Rhea Bath,Goa,Unknown,India,West,Beauty,Face Cream,Face Cream Repellendus,5,62253.0,10,280138.5,64872.65,Net Banking,EC_2024_2025,12.54304297236957,11.08019681100312,11.038978069290673,1,8,0.23157348954177942,2,0,2.4425204819874207,1.002525003117321,Premium
2806,2025-07-28,Yashvi Bath,Thiruvananthapuram,Unknown,India,South,Electronics,Smartwatch,Smartwatch Rem,5,63185.0,0,315925.0,77192.1,Net Banking,EC_2024_2025,12.663263287930095,11.254065353780053,11.053838036608653,0,7,0.24433678879480814,1,1,2.6343249747461024,-0.48715335346149,Intermediaire_2
2807,2024-05-25,Nishith Jha,Mumbai,Unknown,India,West,Beauty,Perfume,Perfume Natus,3,22702.0,10,61295.4,5406.59,Debit Card,EC_2024_2025,11.02347639263044,8.595558801239335,10.030252353327626,1,5,0.08820547708310758,2,0,-0.47298557783976597,0.4058852226900721,Premium
2808,2024-12-06,Farhan Rajagopalan,Surat,Unknown,India,West,Home Decor,Lamp,Lamp Enim,3,21218.0,0,63654.0,14559.87,COD,EC_2024_2025,11.061233155495746,9.586093072712805,9.962652285704099,0,12,0.22873456499198436,1,1,0.021666232560337815,-1.0498277829440124,Intermediaire_2
2809,2024-02-09,Elakshi Chandran,Ranchi,Unknown,India,East,Books,Textbook,Textbook Suscipit,2,78297.0,15,133104.9,30382.28,Debit Card,EC_2024_2025,11.798900330974018,10.321647736088831,11.268277338868508,1,2,0.22825816329826906,2,0,1.201397996232519,-0.5907657823873426,Premium
2810,2024-07-15,Amani Verma,Chandigarh,Unknown,India,North,Books,Biography,Biography Accusamus,2,38898.0,20,62236.8,5609.48,Credit Card,EC_2024_2025,11.03871781118385,8.632391556353891,10.568723822335235,1,7,0.09013124068075334,2,0,-0.36868004512502506,-0.3102883105532562,Premium
2811,2024-03-09,Aayush Setty,Kolkata,Unknown,India,East,Toys,Board Game,Board Game Non,4,63011.0,10,226839.6,28396.71,Net Banking,EC_2024_2025,12.332002847160615,10.2540637870954,11.05108046342586,1,3,0.12518409484058285,2,0,1.7413002610058,0.4964209957231049,Premium
2812,2025-03-21,Kashvi Johal,Goa,Unknown,India,West,Toys,Board Game,Board Game Ab,5,17516.0,0,87580.0,5739.45,Net Banking,EC_2024_2025,11.380319358422197,8.655292883453255,9.770927116951647,0,3,0.06553379767070032,1,1,0.05118673022132512,0.027239252060464708,Intermediaire_2
2813,2024-05-15,Umang Gola,Mumbai,Unknown,India,West,Beauty,Foundation,Foundation Reiciendis,2,20940.0,20,33504.0,6526.84,Debit Card,EC_2024_2025,10.41944996040727,8.783831386539651,9.949464238776152,1,5,0.19480778414517091,0,0,-0.9454503810301739,-0.06070198993341581,Entree_gamme
2814,2024-09-14,Chirag Boase,Pune,Unknown,India,West,Beauty,Lipstick,Lipstick At,5,21061.0,0,105305.0,26266.08,Debit Card,EC_2024_2025,11.564625676555746,10.17607172309466,9.955225747940542,0,9,0.24942861212667727,1,1,0.9692028015403729,-0.04560406227306249,Intermediaire_2
2815,2025-08-03,Damini Tandon,Delhi,Unknown,India,North,Home Decor,Lamp,Lamp Illo,4,14271.0,20,45667.2,7422.94,COD,EC_2024_2025,10.729157492220805,8.912465192536827,9.566054854819791,1,8,0.1625442330600483,2,0,-0.5161977796093157,1.0938404186066084,Premium
2816,2024-05-30,Gatik Guha,Hyderabad,Unknown,India,South,Books,Comics,Comics Voluptatibus,2,26823.0,10,48281.4,3861.9,Credit Card,EC_2024_2025,10.78482238400082,8.259173475714597,10.197052288146065,1,5,0.0799873243112238,2,0,-0.874285456891402,-0.16137421075701391,Premium
2817,2025-07-10,Jhanvi Boase,Hyderabad,Unknown,India,South,Toys,Board Game,Board Game Vero,2,69094.0,5,131278.6,21514.99,Net Banking,EC_2024_2025,11.785084678836723,9.976551658622622,11.143237648237585,1,7,0.16388802135306013,2,0,0.9642164614927461,-0.5411475057938779,Premium
2818,2024-07-03,Pranay Roy,Bhubaneswar,Unknown,India,East,Sports,Yoga Mat,Yoga Mat Accusamus,2,50135.0,20,80216.0,19471.18,Credit Card,EC_2024_2025,11.292490741466937,9.876742059227311,10.822494591904512,1,7,0.24273436720853392,2,0,0.4903768454784213,-0.41136963590711545,Premium
2819,2025-06-07,Lakshay Chad,Delhi,Unknown,India,North,Beauty,Lipstick,Lipstick Maiores,5,77156.0,20,308624.0,23072.14,UPI,EC_2024_2025,12.639882226647481,10.046424449404931,11.253597586014976,1,6,0.0747580875110164,2,0,2.1129017073438146,0.9155832273305872,Premium
2820,2025-05-05,Aniruddh Mammen,Pune,Unknown,India,West,Groceries,Wheat,Wheat Ducimus,3,68392.0,15,174399.6,33573.54,Debit Card,EC_2024_2025,12.06911023081807,10.421523320627442,11.133025759192344,1,5,0.19250927181025534,2,0,1.5230306790970545,-0.036431503790470984,Premium
2821,2024-05-10,Yasmin Goswami,Chandigarh,Unknown,India,North,Groceries,Sugar,Sugar Provident,4,75150.0,5,285570.0,24832.66,COD,EC_2024_2025,12.562245963675723,10.11995526997544,11.22725470181248,1,5,0.08695822390307074,2,0,1.8903603115813228,0.4251217245871716,Premium
2822,2024-04-19,Ojas Datta,Goa,Unknown,India,West,Furniture,Sofa,Sofa Laudantium,2,76739.0,20,122782.4,30597.08,COD,EC_2024_2025,11.718177106404559,10.328692540873877,11.248178363800942,1,4,0.2491976048684482,2,0,1.1518927539464958,-0.5824270834430763,Premium
2823,2024-07-22,Zaina Chokshi,Lucknow,Unknown,India,North,Electronics,Laptop,Laptop Ab,5,48078.0,20,192312.0,29710.68,Net Banking,EC_2024_2025,12.16687953199602,10.299295513475254,10.78060077032391,1,7,0.15449207537751075,2,0,1.7377549408831117,1.1063456730454952,Premium
2824,2024-07-22,Jayan Bawa,Amritsar,Unknown,India,North,Furniture,Cabinet,Cabinet Officia,5,29516.0,20,118064.0,12228.11,UPI,EC_2024_2025,11.67899059924466,9.411574454160773,10.292721647533876,1,7,0.10357187627049648,2,0,0.8033484795882329,1.302056653399832,Premium
2825,2023-10-17,Tejas Kadakia,Ahmedabad,Unknown,India,West,Furniture,Sofa,Sofa Porro,5,46780.0,20,187120.0,19707.69,Net Banking,EC_2024_2025,12.139510745407954,9.888814934213956,10.753232416566384,1,10,0.10532113082513839,2,0,1.5134191487606052,1.1169935240940598,Premium
2826,2024-09-04,Sumer Savant,Pune,Unknown,India,West,Kitchen,Juicer,Juicer Dicta,5,54492.0,10,245214.0,17202.81,Net Banking,EC_2024_2025,12.409890655724494,9.752886149899373,10.905827532035193,1,9,0.0701542734101639,2,0,1.6703242315156248,1.0549425238772014,Premium
2827,2023-12-11,Divij Bhardwaj,Ahmedabad,Unknown,India,West,Sports,Dumbbells,Dumbbells Minus,1,39713.0,20,31770.4,2726.18,Debit Card,EC_2024_2025,10.366321793022271,7.9110233872679085,10.589459049346978,1,12,0.0858088031626896,0,0,-1.257450718668699,-0.8179436195141941,Entree_gamme
2828,2024-07-04,Oorja Gupta,Pune,Unknown,India,West,Beauty,Lipstick,Lipstick Quod,1,46672.0,20,37337.6,6223.77,Debit Card,EC_2024_2025,10.527782923088054,8.736291772859158,10.750921118000695,1,7,0.16668907482001613,2,0,-0.6948848034151371,-0.8822259946122714,Premium
2829,2024-01-28,Darshit Srinivas,Thiruvananthapuram,Unknown,India,South,Clothing,Accessories,Accessories Animi,2,64750.0,15,110075.0,8621.01,UPI,EC_2024_2025,11.608926315297657,9.062073515130114,11.07830442345797,1,1,0.0783194185782414,2,0,0.4019418988995448,-0.5153971918191236,Premium
2830,2024-01-29,Sana Srinivas,Coimbatore,Unknown,India,South,Electronics,Mobile,Mobile Consectetur,1,64459.0,0,64459.0,6411.07,Debit Card,EC_2024_2025,11.07380015536943,8.76593743070042,11.07380015536943,0,1,0.0994596565258521,1,1,-0.18725658454995522,-2.4965701129611326,Intermediaire_2
2831,2024-04-13,Aarush Raja,Thiruvananthapuram,Unknown,India,South,Kitchen,Juicer,Juicer Eius,5,29665.0,10,133492.5,7030.11,COD,EC_2024_2025,11.80180806649851,8.85809986707749,10.297756887883558,1,4,0.052662958593179,2,0,0.6065949902691502,1.2990620408161393,Premium
2832,2024-03-11,Oorja Sur,Bangalore,Unknown,India,South,Beauty,Face Cream,Face Cream Tenetur,1,56215.0,0,56215.0,13489.94,COD,EC_2024_2025,10.936956692872034,9.509773628019543,10.936956692872034,0,3,0.23997047051498285,1,1,0.023887666097526305,-2.4407650964577314,Intermediaire_2
2833,2023-10-24,Sara Barman,Mumbai,Unknown,India,West,Kitchen,Microwave,Microwave Animi,5,66556.0,5,316141.0,21382.75,COD,EC_2024_2025,12.663946758722503,9.970386566766502,11.105814002363926,1,10,0.06763675069035631,2,0,2.0119325293170163,0.9743738564676299,Premium
2834,2025-03-09,Kiaan Gade,Ahmedabad,Unknown,India,West,Home Decor,Cushion,Cushion Officiis,4,59411.0,0,237644.0,13844.33,UPI,EC_2024_2025,12.378533242477253,9.535703270640616,10.992251505149424,0,3,0.05825659389675288,1,1,1.4306024759815201,-0.9643927873162944,Intermediaire_2
2835,2024-11-19,Anya Goyal,Bangalore,Unknown,India,South,Books,Textbook,Textbook Placeat,5,63630.0,0,318150.0,61460.96,Net Banking,EC_2024_2025,12.670281391827459,11.026173725836571,11.060856051960645,0,11,0.19318233537639418,1,1,2.5330552528312187,-0.4901893721883437,Intermediaire_2
2836,2024-04-05,Kimaya Tara,Chandigarh,Unknown,India,North,Sports,Cricket Bat,Cricket Bat Dolore,3,6812.0,15,17370.6,4006.36,UPI,EC_2024_2025,9.76259196783125,8.295887949375668,8.826587830773668,1,4,0.23064027725005296,0,0,-1.9072115686608995,0.8906878691779769,Entree_gamme
2837,2024-02-05,Mahika Tak,Bhubaneswar,Unknown,India,East,Home Decor,Clock,Clock Porro,4,42758.0,15,145377.2,29116.4,Debit Card,EC_2024_2025,11.887093901616538,10.27909121261013,10.66333497852314,1,2,0.20028174982046568,2,0,1.3169086776982286,0.6528564329994507,Premium
2838,2024-02-20,Raghav Master,Surat,Unknown,India,West,Sports,Yoga Mat,Yoga Mat Rerum,4,44712.0,10,160963.2,22376.28,Credit Card,EC_2024_2025,11.988937258992447,10.015801437393002,10.708019566059964,1,2,0.1390148804198715,2,0,1.26822160930871,0.6343926993217185,Premium
2839,2024-09-09,Saira Baral,Goa,Unknown,India,West,Groceries,Rice,Rice Quod,4,52251.0,5,198553.8,18049.25,Debit Card,EC_2024_2025,12.198820411537893,9.800914814080624,10.863833446606455,1,9,0.09090357374172597,2,0,1.3574425609598626,0.5712207940911144,Premium
2840,2023-12-31,Nakul Swaminathan,Ranchi,Unknown,India,East,Beauty,Lipstick,Lipstick Dignissimos,2,77746.0,0,155492.0,14907.76,UPI,EC_2024_2025,11.954355993511001,9.609704238639699,11.26121524408805,0,12,0.09587477169243373,1,1,0.9779901867291833,-2.072648736880505,Intermediaire_2
2841,2024-12-16,Riaan Mahal,Delhi,Unknown,India,North,Furniture,Chair,Chair Quo,1,74821.0,15,63597.85,12212.62,UPI,EC_2024_2025,11.06035066740373,9.410307001460223,11.222867238365511,1,12,0.19202881858427304,2,0,0.15275615019437228,-1.0719509633095947,Premium
2842,2025-04-09,Diya Mangal,Surat,Unknown,India,West,Toys,RC Car,RC Car Optio,3,79824.0,0,239472.0,19156.55,Credit Card,EC_2024_2025,12.386195954613754,9.86045217278504,11.287592017582982,0,4,0.07999494721721087,1,1,1.5409144068060927,-1.5832824726246162,Intermediaire_2
2843,2025-09-06,Adira Bains,Patna,Unknown,India,East,Groceries,Spices,Spices Provident,5,61020.0,10,274590.0,67381.45,Credit Card,EC_2024_2025,12.523037996833523,11.118139877237464,11.018973346205863,1,9,0.24538930769510817,2,0,2.4396420271631554,1.0106180234057303,Premium
2844,2024-04-19,Divyansh Thakkar,Guwahati,Unknown,India,East,Sports,Football,Football Maiores,1,2430.0,10,2187.0,202.04,COD,EC_2024_2025,7.690743163541872,5.313403003966077,7.796057974316123,1,4,0.09238225880196964,0,0,-5.361128263416388,0.3044400077788085,Entree_gamme
2845,2024-10-07,Nakul Choudhury,Ranchi,Unknown,India,East,Toys,Action Figure,Action Figure Praesentium,5,48813.0,20,195252.0,44790.89,Net Banking,EC_2024_2025,12.182051432500666,10.709782375230036,10.795772435943437,1,10,0.2294004158728196,2,0,1.9493121728525842,1.100610843731291,Premium
2846,2024-08-31,Jivin Varughese,Chennai,Unknown,India,South,Toys,Board Game,Board Game Ipsam,5,71902.0,5,341534.5,17532.09,Debit Card,EC_2024_2025,12.741206905738105,9.77184523163439,11.183073267456214,1,8,0.051333291365879434,2,0,1.998261927101733,0.943070493583912,Premium
2847,2025-04-14,Hrishita Bains,Guwahati,Unknown,India,East,Clothing,Men's Wear,Men's Wear Ullam,3,30751.0,5,87640.35,10467.13,UPI,EC_2024_2025,11.381008197515913,9.256090682373076,10.33371031177002,1,4,0.11943277268974711,2,0,0.18822768623844743,0.2840430263926726,Premium
2848,2025-03-16,Navya Lad,Chandigarh,Unknown,India,North,Toys,Board Game,Board Game Aperiam,3,43339.0,15,110514.45,7595.13,Net Banking,EC_2024_2025,11.612910609170703,8.935394186056397,10.67683127509035,1,3,0.06872522100051108,2,0,0.33659995069249654,0.14596745380083367,Premium
2849,2025-04-14,Aarush Mani,Thiruvananthapuram,Unknown,India,South,Clothing,Kids Wear,Kids Wear Accusamus,5,4342.0,15,18453.5,1982.56,COD,EC_2024_2025,9.823063522168333,7.592648489055737,8.376320632534823,1,4,0.10743544585037486,0,0,-2.0402002962602794,2.0721086767994996,Entree_gamme
2850,2024-11-26,Amira Chander,Guwahati,Unknown,India,East,Clothing,Shoes,Shoes Eos,5,33029.0,5,156887.75,30861.53,UPI,EC_2024_2025,11.963292234429591,10.337298105706425,10.405171518384835,1,11,0.19671089680360515,2,0,1.4525797798832267,1.2569401463334757,Premium
2851,2025-01-04,Arhaan Varty,Mumbai,Unknown,India,West,Sports,Tennis Racket,Tennis Racket Laudantium,1,34538.0,0,34538.0,8013.12,Net Banking,EC_2024_2025,10.449844399341774,8.988960264879841,10.449844399341774,0,1,0.23200880189935053,1,1,-0.7348239625282458,-2.2450264678248484,Intermediaire_2
2852,2023-12-02,Kavya Korpal,Guwahati,Unknown,India,East,Home Decor,Wall Art,Wall Art Enim,4,4534.0,15,15415.6,3687.0,Credit Card,EC_2024_2025,9.643200129938787,8.212839584676484,8.419580362549237,1,12,0.2391733049637874,0,0,-2.0193706127406674,1.5547806990621282,Entree_gamme
